"data_owner";"data_contributors";"site";"geographical_position";"geographical_position_specification";"geographical_latitude";"geographical_longitude";"geographical_altitude";"sampling_year";"sampling_month";"sampling_season";"multiple_sampling";"region";"landuse_type";"organism_groups";"trophic_levels";"sampling_methodology";"file";"stream_width"
"45";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK19";"Hungary";"Hungary/ Baranya county";46.136848;18.003531;169;"2021";"April";"spring";"1";"continental";"forest";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"46";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK23";"Hungary";"Hungary/ Baranya county";46.122236;18.060239;183;"2021";"Feb-March, April, August, December";"winter, spring, summer";"4";"continental";"transitional woodland-shrub";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"47";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK30";"Hungary";"Hungary/ Baranya county";46.119942;18.056902;213;"2021";"June";"summer";"1";"continental";"forest";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"48";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK42";"Hungary";"Hungary/ Baranya county";46.135248;18.082342;245;"2021";"Feb-March, October, December";"winter, autumn";"3";"continental";"forest";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"49";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK45";"Hungary";"Hungary/ Baranya county";46.145246;18.059212;175;"2021";"June";"summer";"1";"continental";"pastures";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"50";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK50";"Hungary";"Hungary/ Baranya county";46.10917;17.935804;162;"2021";"Feb-March, April, June, August, October";"winter, spring, summer, autumn";"5";"continental";"forest";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"51";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"BUK52";"Hungary";"Hungary/ Baranya county";45.992765;17.940566;104;"2021";"August";"summer";"1";"continental";"pastures";"Invertebrates";">1";"Surber";"Hungary_length and mass_data_permanent_IdG.xlsx";NA
"52";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN01";"Spain";"Spain";36.62114;-5.17327;539;"2021/2022";"Jan-Feb, March, July, October, February";"winter, spring, summer, autumn";"5";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"53";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN03";"Spain";"Spain";36.61778;-5.15749;530;"2021/2022";"Jan-Feb, March, July, February";"winter, spring, summer, autumn";"4";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"54";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN05";"Spain";"Spain";36.62961;-5.12305;706;"2021/2022";"Jan-Feb, May, July, February";"winter, spring, summer";"4";"mediterranean";"agricultural area";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"55";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN07";"Spain";"Spain";36.60755;-5.17434;436;"2021/2022";"Jan-Feb, March, October, February";"winter, spring, autumn";"4";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"56";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN08";"Spain";"Spain";36.609804;-5.206899;353;"2021";"Jan-Feb, March, May, July, October";"winter, spring, summer, autumn";"5";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"57";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN12";"Spain";"Spain";36.59554;-5.23618;296;"2021/2022";"Jan-Feb, March, May, July, October, February";"winter, spring, summer, autumn";"6";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"58";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN15";"Spain";"Spain";36.56903;-5.24593;233;"2021";"Jan-Feb, March, July, October";"winter, spring, summer, autumn";"4";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"59";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN19";"Spain";"Spain";36.5292;-5.21429;375;"2021/2022";"Jan-Feb, March, May, July, October, February";"winter, spring, summer, autumn";"6";"mediterranean";"transitional woodland-shrub";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"60";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN22";"Spain";"Spain";36.51994;-5.27162;129;"2021/2022";"Jan-Feb, March, May, October, February";"winter, spring, autumn";"5";"mediterranean";"transitional woodland-shrub";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"61";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN23";"Spain";"Spain";36.6358;-5.14364;578;"2021/2022";"Jan-Feb, March, May, July, October, February";"winter, spring, summer, autumn";"6";"mediterranean";"forest";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"62";"Anita Szloboda, Núria Bonada, Zoltán Csabai, Thibault Datry, Steven Declerck, Marko Milisa, Heikki Mykra, Petr Paril, Gabriel Singer, Casper van Leeuwen";"Bea Bartalovics, Balázs Berta, Bernadett Boóz, Edurne Estevez, Dorottya Hárságyi, Patrik Kis, Zsolt Kovács, Arnold Móra, Zsuzsanna Pap, Bálint Pernecker";"GEN24";"Spain";"Spain";36.4934;-5.305143;80;"2021/2022";"Jan-Feb, March, July, October";"winter, spring, summer, autumn";"4";"mediterranean";"agro-forestry areas";"Invertebrates";">1";"Hess";"Spain_length and mass_data_permanent_IdG.xlsx";NA
"63";"Guillermo Hankel";"Carlos Molineri";"las_conchas_winter_ar";"Argentina";"Tucumán";-26.784472;-65.3383055;710;"2015";"jul";"winter";">1";"Subtropical";"forest";"invertebrates";">1";"surber";"TUCUMAN_ARGENTINA_data_Aitor.xlsx";NA
"64";"Guillermo Hankel";"Carlos Molineri";"las_conchas_summer_ar";"Argentina";"Tucumán";-26.784472;-65.3383055;710;"2016";"feb";"summer";">1";"Subtropical";"forest";"invertebrates";">1";"surber";"TUCUMAN_ARGENTINA_data_Aitor.xlsx";NA
"65";"Guillermo Hankel";"Carlos Molineri";"ap_muñoz_autumn_ar";"Argentina";"Tucumán";-26.987222;-65.663722;1622;"2016";"may";"autumn";">1";"Subtropical";"forest";"invertebrates";">1";"surber";"TUCUMAN_ARGENTINA_data_Aitor.xlsx";NA
"66";"Guillermo Hankel";"Carlos Molineri";"ap_muñoz_spring_ar";"Argentina";"Tucumán";-26.987222;-65.663722;1622;"2015";"oct";"spring";">1";"Subtropical";"forest";"invertebrates";">1";"surber";"TUCUMAN_ARGENTINA_data_Aitor.xlsx";NA
"67";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_BEC";"Canada";"Ontario";45.5212;-75.3589;42;"2006";"Jul";"summer";"1";"temperate";"agriculture";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"68";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_BECb";"Canada";"Ontario";45.5208;-75.3584;42;"2006";"Jul";"summer";"1";"temperate";"agriculture";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"69";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_BRA1";"Canada";"Ontario";44.9855;-75.8018;93;"2007";"Jul";"summer";"1";"temperate";"agriculture";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"70";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_BRA2";"Canada";"Ontario";44.985;-75.8013;91;"2007";"Jul";"summer";"1";"temperate";"agriculture";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"71";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_C2";"Canada";"Quebec";45.5076;-75.8129;141;"2006";"Jun";"summer";"1";"temperate";"forest";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"72";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_C3";"Canada";"Quebec";45.502;-75.8113;125;"2006";"Jul";"summer";"1";"temperate";"forest";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"73";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_C6";"Canada";"Quebec";45.496;-75.8144;127;"2006";"Jun";"summer";"1";"temperate";"forest";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"74";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_C9a";"Canada";"Quebec";45.4953;-75.7854;87;"2007";"Sep";"summer";"1";"temperate";"forest";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"75";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_C9b";"Canada";"Quebec";45.4943;-75.7842;64;"2007";"Sep";"summer";"1";"temperate";"forest";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"76";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_DT1";"Canada";"Quebec";45.429;-75.7616;71;"2006";"Jun";"summer";"1";"temperate";"urban";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"77";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_DT2";"Canada";"Quebec";45.4201;-75.7529;73;"2006";"Jun";"summer";"1";"temperate";"urban";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"78";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_LDS";"Canada";"Quebec";45.4595;-75.7323;56;"2006";"Jun";"summer";"1";"temperate";"urban";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"79";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_LDS2";"Canada";"Quebec";45.4625;-75.7287;48;"2006";"Jun";"summer";"1";"temperate";"urban";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"80";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_LDSb";"Canada";"Quebec";45.4626;-75.7293;50;"2006";"Jun";"summer";"1";"temperate";"urban";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"81";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_LMS";"Canada";"Quebec";45.4674;-75.747;68;"2006";"Jul";"summer";"1";"temperate";"urban";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"82";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_RR2";"Canada";"Ontario";45.1867;-74.8556;78;"2006";"Jul";"summer";"1";"temperate";"agriculture";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"83";"Jennifer Lento";"Antoine Morin";"CAN_ONQC_RR3";"Canada";"Ontario";45.1772;-74.8338;81;"2006";"Jul";"summer";"1";"temperate";"agriculture";"Invertebrates + Fish";">2";"multi-pass electrofishing, cobble collection and 1mm sieve with retention model, Hess sampler and 1mm sieve with retention model";"df.template - Lento Morin data_revised.xlsx";NA
"84";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00001";"spain";"NA";43.2525113521614;-2.52690423610038;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"85";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00002";"spain";"NA";43.317901848758;-2.45390724534797;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"86";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00004";"spain";"NA";43.2827415530909;-3.2586350161717;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"87";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00033";"spain";"NA";42.8695426382198;-2.26480843092688;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"88";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00034";"spain";"NA";43.2818612422308;-2.85480952151024;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"89";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00035";"spain";"NA";43.2920574960739;-2.93745164807593;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"90";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00037";"spain";"NA";43.3213787475146;-2.74873670095055;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"91";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00038";"spain";"NA";43.3693468841341;-2.86732650990397;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"92";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00040";"spain";"NA";42.9092683061105;-2.89122629518641;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"93";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00041";"spain";"NA";42.7109083460047;-2.9275974989305;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"94";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00042";"spain";"NA";43.0068810321175;-2.83572857805197;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"95";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00043";"spain";"NA";42.7376114199045;-2.91682785183499;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"96";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00045";"spain";"NA";43.4292217860423;-2.89777449519077;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
"97";" AITOR LARRAÑAGA";" AITOR LARRAÑAGA";"R00046";"spain";"NA";43.2705947445267;-3.13929799793864;NA;"NA";"NA";"NA";"NA";"NA";NA;"fish";"NA";"Electrofishing";"df.template_anbiotek_VG_BasqueCountry.xlsx";NA
